session_id,role,content,sequence_id,annotator[consensus][0]TUTOR_MOVE,annotator[consensus][1]TUTOR_MOVE
45741,student,i had 6+3 on #2,21,None,None
45741,volunteer,"oh ok, may bad it looked like an 8",22,CORRECTING_OWN_ERROR,None
45741,student,"oops, 9+4= 13",23,None,None
45741,student,no worries,24,None,None
45741,volunteer,right!,25,FEEDBACK_CORRECT,None
45741,volunteer,7+9 = ?,26,PROMPTING_NEXT_STEP,None
45741,student,16,27,None,None
45741,volunteer,yes,28,FEEDBACK_CORRECT,None
45741,volunteer,4 is correct,29,FEEDBACK_CORRECT,None
45741,volunteer,so is 5,30,FEEDBACK_CORRECT,None
45741,student,yay!,31,None,None
45741,volunteer,"so is 6, you're doing great",32,FEEDBACK_CORRECT,PRAISING_PROCESSES
45741,student,:),33,None,None
45741,volunteer,7 too,34,FEEDBACK_CORRECT,None
45741,volunteer,8 too,35,FEEDBACK_CORRECT,None
45741,volunteer,9 too,36,FEEDBACK_CORRECT,None
45741,volunteer,look at 10,37,FEEDBACK_INCORRECT,None
45741,student,oops,38,None,None
45741,student,i definitely rushed through that,39,None,None
45741,volunteer,"that's ok, I think you get the concept",40,FEEDBACK_CORRECT,None
45741,volunteer,let's go over 11 together ok?,41,STRATEGIZING,None
45741,volunteer,are you ready?,42,None,None
45741,student,yes!,43,None,None
45741,volunteer,"ok, so you have the upper limit correct",44,FEEDBACK_CORRECT,None
45741,volunteer,the 3rd side MUST be less than 17,45,EXPLAINING_CONCEPTUAL,None
45741,volunteer,BUT there is also a lower limit,46,EXPLAINING_CONCEPTUAL,None
45741,student,what do you mean,47,None,None
45741,volunteer,well the question says a RANGE of possible values,48,STRATEGIZING,None
45741,volunteer,a range is something like between 3 and 10 for example,49,GIVING_HINT,EXPLAINING_CONCEPTUAL
45741,volunteer,"3 is the lower limit, 10 is the upper limit",50,EXPLAINING_CONCEPTUAL,None
45741,student,ohh,51,None,None
45741,volunteer,so for question 11,52,None,None
45741,volunteer,the upper limit is = 8 + 9 = 17 like you wrote,53,EXPLAINING_PROCEDURAL,None
45741,volunteer,but for the lower limit we find it by saying 8 + x > 9,54,EXPLAINING_PROCEDURAL,None
45741,volunteer,where x is the length of the third side,55,EXPLAINING_PROCEDURAL,None
45741,volunteer,so x must be > 1,56,EXPLAINING_PROCEDURAL,None
45741,volunteer,does that make sense?,57,PROBING_UNDERSTAND,None
45741,student,yes but my teacher only taught us this way so now i’m confused :(,58,None,None
45741,volunteer,oh sorry I didn't see you already found the lower limit is 1 right?,59,CORRECTING_OWN_ERROR,RAPPORT_BUILDING
45741,student,yeah,60,None,None
45741,volunteer,sorry my bad,61,None,None
45741,volunteer,I missed your 1,62,None,None
45741,student,you’re good 😃,63,None,None
45741,volunteer,and the rest are all correct. great job!,64,FEEDBACK_CORRECT,PRAISING_PROCESSES
45741,student,thank you!!!,65,None,None
45741,volunteer,you're welcome. was that it?,66,None,None
45741,student,"oh no, the paper had a back and then it was another paper with the same concept",67,None,None
45741,volunteer,ok,68,None,None
45741,student,i don’t really understand the back :(,69,None,None
45741,volunteer,so you're trying to find the length of the sides in order using the angles,70,STRATEGIZING,None
45741,volunteer,"in 17, they give you 2 angles",71,STRATEGIZING,None
45741,volunteer,75 and 25 right ?,72,STRATEGIZING,None
45741,student,yeah,73,None,None
45741,volunteer,so what will the other angle be?,74,PROMPTING_NEXT_STEP,None
45741,student,i’m not sure :(,75,None,None
45741,student,my friend said 75 but i’m confused on why,76,None,None
45741,volunteer,what is the SUM of all 3 angles in a triangle?,77,PROBING_PRIOR_KNOWLEDGE,None
45741,student,180,78,None,None
45741,student,i think,79,None,None
45741,volunteer,right!,80,FEEDBACK_CORRECT,None
45741,volunteer,that's it,81,None,None
45741,volunteer,so what does 75 + 25 = ?,82,PROMPTING_NEXT_STEP,None
45741,student,100,83,None,None
45741,volunteer,right!,84,FEEDBACK_CORRECT,None
45741,volunteer,so the other angle must be ?,85,PROMPTING_NEXT_STEP,None
45741,student,100?,86,None,None
45741,volunteer,wait,87,None,None
45741,volunteer,total <COURSE>,88,PROMPTING_SELF_CORRECTION,None
45741,student,ohhh,89,None,None
45741,student,80,90,None,None
45741,volunteer,right! the 3rd angle is 80,91,FEEDBACK_CORRECT,None
45741,student,ohhhhhh that makes so much sense now,92,None,None
45741,volunteer,good job,93,PRAISING_PROCESSES,None
45741,volunteer,can you write that on the board?,94,None,None
45741,volunteer,the 80,95,None,None
45741,volunteer,or do you want me to?,96,None,None
45741,student,"you can, my writing is very horrible on here",97,None,None
45741,student,lol,98,None,None
45741,volunteer,ok no problem,99,None,None
45741,volunteer,see it ?,100,None,None
45741,student,yeah,101,None,None
45741,volunteer,ok so to figure out which side is longest,102,PROMPTING_NEXT_STEP,None
45741,volunteer,"use this rule ""he longest side of a triangle is always opposite the largest angle, and the shortest side is opposite the smallest angle""",103,EXPLAINING_CONCEPTUAL,None
45741,volunteer,which is the largest angle here?,104,PROMPTING_NEXT_STEP,None
45741,student,80,105,None,None
45741,student,would it be S?,106,None,None
45741,volunteer,right! so which side is longest?,107,FEEDBACK_CORRECT,PROMPTING_NEXT_STEP
45741,volunteer,remember it's opposite the largest angle,108,GIVING_HINT,None
45741,student,T?,109,None,None
45741,volunteer,the side TU,110,GIVING_ANSWER,None
45741,volunteer,see that?,111,None,None
45741,volunteer,this one,112,None,None
45741,student,oh yeah,113,None,None
45741,volunteer,great!,114,None,None
45741,volunteer,so which is the smallest?,115,PROMPTING_NEXT_STEP,None
45741,volunteer,smallest side?,116,PROMPTING_NEXT_STEP,None
45741,student,SU?,117,None,None
45741,volunteer,not quite,118,FEEDBACK_INCORRECT,None
45741,student,TS,119,None,None
45741,volunteer,you want the side opposite to the smallest angle 25,120,PROMPTING_NEXT_STEP,None
45741,volunteer,yes!,121,FEEDBACK_CORRECT,None
45741,volunteer,so in order smallest to largest it goes TS,122,EXPLAINING_PROCEDURAL,None
45741,volunteer,then SU,123,EXPLAINING_PROCEDURAL,None
45741,volunteer,then TU,124,EXPLAINING_PROCEDURAL,None
45741,student,ohh,125,None,None
45741,volunteer,does that make sense?,126,PROBING_UNDERSTAND,None
45741,student,yeah,127,None,None
45741,volunteer,great,128,None,None
45741,volunteer,want to try the next one?,129,None,None
45741,student,sure,130,None,None
45741,volunteer,ok let's first find the missing angle,131,STRATEGIZING,None
45741,student,99,132,None,None
45741,volunteer,hhm I think you're close,133,FEEDBACK_INCORRECT,None
45741,volunteer,what does 56 + 26 = ?,134,PROMPTING_NEXT_STEP,None
45741,student,82,135,None,None
45741,volunteer,right!,136,FEEDBACK_CORRECT,None
45741,volunteer,and what must we add to 82 to get <COURSE> ?,137,PROMPTING_NEXT_STEP,None
45741,student,98,138,None,None
45741,volunteer,right!,139,FEEDBACK_CORRECT,None
45741,volunteer,you were very close!,140,None,None
45741,volunteer,so now let's find the smallest side,141,PROMPTING_NEXT_STEP,None
45741,volunteer,remember it's opposite the smallest angle,142,GIVING_HINT,None
45741,volunteer,can you find it?,143,PROMPTING_NEXT_STEP,None
45741,student,uhh,144,None,None
45741,student,XY?,145,None,None
45741,volunteer,not quite,146,FEEDBACK_INCORRECT,None
45741,volunteer,see the angles 26 ?,147,None,None
45741,volunteer,angle,148,None,None
45741,student,yeah,149,None,None
45741,volunteer,I'll draw a line to the OPPOSITE side,150,EXPLAINING_PROCEDURAL,None
45741,volunteer,see it?,151,None,None
45741,student,yeahh,152,None,None
45741,volunteer,which side does it point to?,153,PROMPTING_NEXT_STEP,None
45741,student,xw,154,None,None
45741,volunteer,yes!,155,FEEDBACK_CORRECT,None
45741,volunteer,so <LOCATION> is smallest,156,EXPLAINING_CONCEPTUAL,None
45741,volunteer,what is bigger 56 or 98 ?,157,PROMPTING_NEXT_STEP,None
45741,student,56,158,None,None
45741,student,98,159,None,None
45741,student,i read that wrong sorry,160,None,None
45741,volunteer,yes and which side is opposite the 56 angle,161,FEEDBACK_CORRECT,PROMPTING_NEXT_STEP
45741,student,xy?,162,None,None
45741,volunteer,yes!,163,FEEDBACK_CORRECT,None
45741,volunteer,so XY is the next biggest,164,EXPLAINING_CONCEPTUAL,None
45741,volunteer,so that leaves which side for the longest?,165,PROMPTING_NEXT_STEP,None
45741,student,<LOCATION>,166,None,None
45741,volunteer,yes! you got it,167,FEEDBACK_CORRECT,None
45741,volunteer,good job,168,PRAISING_PROCESSES,None
45741,student,thank you :D,169,None,None
45741,volunteer,"ok, shall we skip down to 21 ?",170,None,None
45741,volunteer,or do you want to go over 19 and 20 ?,171,None,None
45741,student,yes please! also i ended up getting 62 for the missing angle for 20 but i’m not sure if it’s correct,172,None,None
45741,volunteer,"ok, let's draw 19",173,None,None
45741,volunteer,see it?,174,None,None
45741,student,yeah,175,None,None
45741,volunteer,"ok, so we're looking for the smallest side",176,STRATEGIZING,None
45741,volunteer,remember it will be opposite the smallest angle,177,GIVING_HINT,None
45741,volunteer,what is the smallest angle?,178,PROMPTING_NEXT_STEP,None
45741,student,tr?,179,None,None
45741,volunteer,smallest angle is 28 and TR is opposite the 28 so yes you are correct,180,FEEDBACK_CORRECT,EXPLAINING_CONCEPTUAL
45741,volunteer,good job,181,PRAISING_PROCESSES,None
45741,volunteer,what about the next side (hint it will be opposite the 38),182,GIVING_HINT,None
45741,student,sr?,183,None,None
45741,volunteer,yes! good job,184,FEEDBACK_CORRECT,PRAISING_PROCESSES
45741,volunteer,and the longest side ?,185,PROMPTING_NEXT_STEP,None
45741,student,ts?,186,None,None
45741,volunteer,yes! good job,187,FEEDBACK_CORRECT,PRAISING_PROCESSES
45741,volunteer,ready for 20?,188,None,None
45741,student,yep!,189,None,None
45741,student,yep!,190,None,None
45741,volunteer,"ok, so you got the missing angle correct it's 62",191,FEEDBACK_CORRECT,None
45741,volunteer,they add up <COURSE> right ?,192,PROMPTING_NEXT_STEP,None
45741,student,yeah :),193,None,None
45741,volunteer,ok great,194,None,None
45741,volunteer,but we need to find the side lengths in order,195,STRATEGIZING,None
45741,volunteer,so we should draw it again,196,STRATEGIZING,None
45741,student,yeah,197,None,None
45741,volunteer,see it?,198,None,None
45741,student,would it be yx?,199,None,None
45741,student,or <LOCATION>,200,None,None
45741,volunteer,for the smallest ?,201,PROMPTING_NEXT_STEP,None
45741,volunteer,yes XY,202,FEEDBACK_CORRECT,None
45741,student,yay,203,None,None
45741,volunteer,opposite the 46,204,None,None
45741,volunteer,good job,205,PRAISING_PROCESSES,None
45741,volunteer,now next side (opposite the 62),206,PROMPTING_NEXT_STEP,None
45741,student,<LOCATION>?,207,None,None
45741,volunteer,yes!,208,FEEDBACK_CORRECT,None
45741,volunteer,and last one (opposite the 72),209,PROMPTING_NEXT_STEP,None
45741,student,yx,210,None,None
45741,volunteer,careful,211,FEEDBACK_INCORRECT,None
45741,volunteer,opposite the 72,212,PROMPTING_NEXT_STEP,None
45741,student,ohh,213,None,None
45741,student,wx,214,None,None
45741,student,sorry,215,None,None
45741,volunteer,you got it!,216,FEEDBACK_CORRECT,None
45741,volunteer,no problem,217,None,None
45741,volunteer,"ok, ready for 21?",218,None,None
45741,student,yeah!,219,None,None
45741,volunteer,great!,220,None,None
45741,volunteer,now this is the other way around,221,STRATEGIZING,None
45741,volunteer,"we have the sides were, trying to find the angles",222,STRATEGIZING,None
45741,volunteer,what's the smallest side?,223,PROMPTING_NEXT_STEP,None
45741,student,9,224,None,None
45741,student,?,225,None,None
45741,volunteer,right!,226,FEEDBACK_CORRECT,None
45741,volunteer,so opposite that is angle L right?,227,EXPLAINING_CONCEPTUAL,None
45741,student,yeah :),228,None,None
45741,volunteer,"so <LOCATION> is the smallest, I think you wrote that",229,STRATEGIZING,None
45741,student,yeah,230,None,None
45741,volunteer,and the other 2 sides are the same,231,STRATEGIZING,None
45741,volunteer,so the angles will be the same K and J,232,EXPLAINING_PROCEDURAL,None
45741,student,yeah,233,None,None
45741,volunteer,great!,234,FEEDBACK_CORRECT,None
45741,volunteer,last one 22 ?,235,None,None
45741,volunteer,then I have to go,236,None,None
45741,student,kk,237,None,None
45741,student,yes!,238,None,None
45741,volunteer,so we have 2 smallest sides,239,EXPLAINING_CONCEPTUAL,None
45741,volunteer,FG and GH = 12,240,STRATEGIZING,None
45741,volunteer,ok?,241,None,None
45741,volunteer,so which 2 angles will be smallest ?,242,PROMPTING_NEXT_STEP,None
45741,volunteer,hint(look at my drawing),243,GIVING_HINT,None
45741,student,fg gh,244,None,None
45741,volunteer,angles,245,PROMPTING_SELF_CORRECTION,None
45741,student,f and h?,246,None,None
45741,volunteer,yes!,247,FEEDBACK_CORRECT,None
45741,volunteer,good job,248,PRAISING_PROCESSES,None
45741,volunteer,and which angle will be the biggest?,249,PROMPTING_NEXT_STEP,None
45741,student,g,250,None,None
45741,volunteer,yes! you got it,251,FEEDBACK_CORRECT,None
45741,volunteer,excellent work,252,PRAISING_PROCESSES,None
45741,student,thanks so much! i appreciate your help and patience!,253,None,None
45741,volunteer,you're welcome,254,None,None
45741,volunteer,have a nice day,255,None,None
45741,volunteer,bye,256,None,None
45741,student,you too,257,None,None
17690,volunteer,Hello,0,None,None
17690,student,Hello,1,None,None
17690,student,This is our fourth session,2,None,None
17690,student,…,3,None,None
17690,student,Hello?,4,None,None
17690,student,<PERSON>?,5,None,None
17690,volunteer,Hello,6,None,None
17690,student,Okay this picture is coming,7,None,None
17690,volunteer,How may I help you this morning?,8,None,None
17690,student,The picture,9,None,None
17690,student,We do this every time,10,None,None
17690,student,So one,11,None,None
17690,volunteer,Which one are you working on?,12,None,None
17690,student,One,13,None,None
17690,student,We have to find what x is in every question,14,None,None
17690,volunteer,do you know basically how to solve for x in equations like this?,15,PROBING_PRIOR_KNOWLEDGE,None
17690,student,No,16,None,None
17690,student,I have done solve x and y problems but there are some I don’t know,17,None,None
17690,student,Like one,18,None,None
17690,student,1,19,None,None
17690,volunteer,the goal is to get x by itself,20,STRATEGIZING,None
17690,student,How,21,None,None
17690,student,Is that,22,None,None
17690,student,Do we solve for x and y,23,None,None
17690,volunteer,you want to move the 25 over to the right side so that the 6x will be by itself on the left,24,EXPLAINING_PROCEDURAL,None
17690,volunteer,there is no y in #1,25,FEEDBACK_NEUTRAL,None
17690,student,There is one is 2,26,None,None
17690,student,So y counts,27,None,None
17690,volunteer,"Oh, I thought that you wanted to work on #1",28,None,None
17690,student,We are doing all of them,29,None,None
17690,student,So we start at one,30,None,None
17690,student,Ok,31,None,None
17690,student,?,32,None,None
17690,volunteer,I wrote #1 below the worksheet. Do you see it?,33,None,None
17690,student,Yes,34,None,None
17690,student,So now what does it look like when you move 25,35,None,None
17690,volunteer,"We want to move the 25 to the right side, so that we will have 6x by itself on the left.",36,EXPLAINING_PROCEDURAL,None
17690,volunteer,Have you been learning about this in class?,37,PROBING_PRIOR_KNOWLEDGE,None
17690,student,No,38,None,None
17690,student,I’m in fourth almost fifth,39,None,None
17690,student,<SCHOOL> work,40,None,None
17690,volunteer,the first step is to subtract 25 from both sides of the equation  Go ahead and give that a try.,41,EXPLAINING_PROCEDURAL,PROMPTING_NEXT_STEP
17690,volunteer,hello?,42,None,None
17690,student,Hello,43,None,None
17690,student,So how do we subtract,44,None,None
17690,student,7-25?,45,None,None
17690,volunteer,I don't understand. Have you started school yet?,46,RAPPORT_BUILDING,None
17690,student,No,47,None,None
17690,student,It is still summer break,48,None,None
17690,volunteer,then why are you doing this?,49,ASKING_TO_CLARIFY_CONTEXT,None
17690,volunteer,I wrote on the board the way that e subtract 25 from both sides of the equation,50,EXPLAINING_PROCEDURAL,None
17690,student,<SCHOOL> would be easy,51,None,None
17690,volunteer,what is 7 +  -25?,52,PROMPTING_NEXT_STEP,None
17690,student,18,53,None,None
17690,volunteer,"sorry, no",54,FEEDBACK_INCORRECT,None
17690,student,-18,55,None,None
17690,volunteer,right,56,FEEDBACK_CORRECT,None
17690,student,So x is -3,57,None,None
17690,volunteer,so now we have 6x = -18,58,EXPLAINING_PROCEDURAL,None
17690,volunteer,right,59,None,None
17690,volunteer,now try #2,60,None,None
17690,volunteer,"When you want to move something over you do the opposite.  Since you have minus 3 on the left, you get rid of it by doing the opposite of subtraction",61,EXPLAINING_CONCEPTUAL,None
17690,volunteer,what is the opposite of subtraction?,62,PROMPTING_NEXT_STEP,None
17690,student,+,63,None,None
17690,student,But it is the same thing,64,None,None
17690,volunteer,what do you mean it's the same thing?,65,PROMPTING_SELF_EXPLANATION,None
17690,volunteer,"since you have -3 on the left, you get rid of it by adding 3",66,EXPLAINING_PROCEDURAL,None
17690,student,If you add a negative to a negative it is a negative,67,None,None
17690,volunteer,But what you want is to add something so that it will be 0,68,EXPLAINING_CONCEPTUAL,None
17690,student,Y is 13,69,None,None
17690,student,If 2 was a positive it would be -13,70,None,None
17690,volunteer,"Yes, how did you figure that out?",71,FEEDBACK_CORRECT,PROMPTING_SELF_EXPLANATION
17690,student,-x-=+,72,None,None
17690,student,So we have to do,73,None,None
17690,student,-x+=-,74,None,None
17690,student,Good?,75,None,None
17690,volunteer,You would divide both sides by -2,76,EXPLAINING_PROCEDURAL,None
17690,student,Nod,77,None,None
17690,volunteer,go ahead and do #3,78,None,None
17690,volunteer,Are you still there?,79,None,None
17690,student,Yes sir,80,None,None
17690,student,So how do we do these kind,81,None,None
17690,volunteer,you add the like terms together.,82,EXPLAINING_PROCEDURAL,None
17690,student,Ok,83,None,None
17690,student,Good,84,None,None
17690,student,<PERSON>? Are you there,85,None,None
17690,student,?,86,None,None
17690,student,?,87,None,None
17690,student,?,88,None,None
17690,volunteer,???\,89,None,None
17690,student,Ok,90,None,None
17690,student,I added them,91,None,None
17690,volunteer,Some of what you have written is off the board to the right so I cant read it,92,TECHNICAL_ISSUES,None
17690,student,Got6a,93,None,None
17690,student,The answer is 6a,94,None,None
17690,volunteer,so then what does a equal,95,PROMPTING_NEXT_STEP,None
17690,student,A=?,96,None,None
17690,volunteer,what does a equal?,97,PROMPTING_NEXT_STEP,None
17690,student,Idk,98,None,None
17690,student,6x8 is 48,99,None,None
17690,student,6x9=54,100,None,None
17690,student,Oh,101,None,None
17690,student,9,102,None,None
17690,volunteer,You need to learn how to do a problem like this,103,FEEDBACK_NEUTRAL,None
17690,student,Ok,104,None,None
17690,volunteer,what does 6a mean?,105,PROMPTING_NEXT_STEP,None
17690,student,6xa,106,None,None
17690,volunteer,"OK, then if a is being multiplied by 6, how can we get rid of the 6?",107,PROMPTING_NEXT_STEP,None
17690,student,Idk,108,None,None
17690,student,<SCHOOL> work,109,None,None
17690,student,So idk,110,None,None
17690,volunteer,"Actually, <SCHOOL> work, but it is probably a bit <COURSE>.",111,None,None
17690,volunteer,You divide both sides by 6.,112,EXPLAINING_PROCEDURAL,None
17690,student,Look at the picture,113,None,None
17690,volunteer,"Yes, I know, <SCHOOL>",114,None,None
17690,student,So that means that so younger kids can understand,115,None,None
17690,volunteer,Are you actually reading the book or just trying to do the problems?,116,PROBING_UNDERSTAND,None
17690,student,P,117,None,None
17690,student,Idu,118,None,None
17690,student,The book,119,None,None
17690,student,I don’t understand the book,120,None,None
17690,student,This is why i use this site,121,None,None
17690,student,The books makes zero sense to me,122,None,None
17690,volunteer,"Well, if you don't understand the book, perhaps you should wait until you start school where they will teach you what you need to know",123,FEEDBACK_NEUTRAL,None
17690,student,I’m going to <GRADE_LEVEL>,124,None,None
17690,student,They don’t teach this,125,None,None
17690,student,And I’m not in hunter,126,None,None
17690,volunteer,The lowest grade for Upchieve is actually <GRADE_LEVEL>,127,MANAGING,None
17690,student,Yes,128,None,None
17690,student,This work is over 6th,129,None,None
17690,student,About 7th to 12th,130,None,None
17690,volunteer,"<SCHOOL>, <SCHOOL> type problems",131,None,None
17690,student,Okay,132,None,None
17690,student,<GRADE_LEVEL> doesn’t exist,133,None,None
17690,volunteer,"but you are only in 4th or <GRADE_LEVEL>, so they are a little advance for you.",134,FEEDBACK_NEUTRAL,None
17690,student,<SCHOOL> replaced it,135,None,None
17690,student,Yes,136,None,None
17690,volunteer,"anyway, you divide both sides by 6",137,EXPLAINING_PROCEDURAL,None
17690,student,Kids i hunter might be learing this,138,None,None
17690,student,And ok,139,None,None
17690,volunteer,I have no idea what you talking about with hunter. I have no idea what that is,140,None,None
17690,volunteer,the 6s cancel on the left,141,EXPLAINING_PROCEDURAL,None
17690,student,<PERSON> is a charter school,142,None,None
17690,volunteer,on the right you have 54 divided by 6,143,EXPLAINING_PROCEDURAL,None
17690,student,9,144,None,None
17690,volunteer,right,145,FEEDBACK_CORRECT,None
17690,student,And search hunter,146,None,None
17690,student,It is famous,147,None,None
17690,volunteer,"If it is a good school, then they will teach you this material.",148,None,None
17690,student,Yes it is,149,None,None
17690,volunteer,It would be better to learn how to solve these equations before you do the problems,150,None,None
17690,student,My uncle was given a chance to go to hunter but he declined it,151,None,None
17690,student,So maybe i will also get a chance,152,None,None
17690,student,I am also very smart,153,None,None
17690,volunteer,I can see that,154,None,None
17690,student,Can we continue,155,None,None
17690,volunteer,"Ok, perhaps one more problem and that will be enough for this session I think",156,MANAGING,None
17690,student,Ok,157,None,None
17690,volunteer,"OK, go ahead and give this one a try.",158,None,None
17690,volunteer,sorry no,159,FEEDBACK_INCORRECT,None
17690,student,I think i know why no,160,None,None
17690,volunteer,the 5m and 12m are on different sides of the equation.,161,EXPLAINING_CONCEPTUAL,None
17690,student,Yes,162,None,None
17690,student,That is what i am thinking,163,None,None
17690,volunteer,"no, you cannot add like that",164,FEEDBACK_INCORRECT,None
17690,volunteer,5m and -2 are not like terms.  5m has an m and -2 is just a number with no m,165,EXPLAINING_CONCEPTUAL,None
17690,student,So how,166,None,None
17690,student,We cant do anything that means,167,None,None
17690,volunteer,"yes, we can solve it.",168,STRATEGIZING,None
17690,volunteer,first we add 2 to both sides,169,EXPLAINING_PROCEDURAL,None
17690,student,Oh erase that let me try,170,None,None
17690,volunteer,"next, we subtract 12m from both sides",171,EXPLAINING_PROCEDURAL,None
17690,volunteer,so what does m equal?,172,PROMPTING_NEXT_STEP,None
17690,student,-7,173,None,None
17690,student,Or -14,174,None,None
17690,volunteer,what happened to the m?  It looks like you lost the m,175,PROMPTING_SELF_CORRECTION,None
17690,student,-7m,176,None,None
17690,volunteer,yes.  What's next?,177,PROMPTING_NEXT_STEP,None
17690,student,Plus 14,178,None,None
17690,volunteer,no,179,FEEDBACK_CORRECT,None
17690,volunteer,adding 14 won't help you get m by itself,180,FEEDBACK_INCORRECT,None
17690,volunteer,divide both sides by -7,181,EXPLAINING_PROCEDURAL,None
17690,student,2,182,None,None
17690,volunteer,"Sorry, you did not do that correctly",183,FEEDBACK_INCORRECT,None
17690,student,?,184,None,None
17690,volunteer,you divide both sides by -7,185,EXPLAINING_PROCEDURAL,None
17690,student,Yes I said 2,186,None,None
17690,volunteer,"You got the right answer, but you did not do it correctly",187,FEEDBACK_NEUTRAL,None
17690,volunteer,you divide by -7 not by -7m,188,FEEDBACK_INCORRECT,EXPLAINING_PROCEDURAL
17690,student,Ok,189,None,None
17690,volunteer,"OK, I think that's it for now.",190,None,None
17690,student,Bye bye,191,None,None
17690,volunteer,perhpas you should watch a video about it,192,GIVING_HINT,None
17690,volunteer,<URL>,193,None,None
17690,volunteer,try watching that video,194,GIVING_EXAMPLE,None
17690,student,I cant open it,195,None,None
17690,student,And i cant copy it,196,None,None
17690,student,So a fail,197,None,None
17690,volunteer,"google ""two step equations"" and you will find videos",198,GIVING_HINT,None
17690,student,Okay,199,None,None
17690,volunteer,It's a nice day out! Enjoy the day!,200,None,None
17690,student,Bye Bye,201,None,None
17690,volunteer,bye,202,None,None
30237,volunteer,"Hi, how can I help?",0,None,None
30237,student,Hi <PERSON>! I'm gonna put the screenshot on,1,None,None
30237,student,one moment,2,None,None
30237,volunteer,sure! no worries,3,None,None
30237,volunteer,thanks for the screenshot,4,None,None
30237,student,npp,5,None,None
30237,volunteer,are you familiar with the relationship between a cone and cylinder with the same base area?,6,PROBING_PRIOR_KNOWLEDGE,None
30237,student,somewhat,7,None,None
30237,student,"could you remind me real quick, so I can make sure I understand?",8,None,None
30237,volunteer,yup,9,None,None
30237,volunteer,so the question here is focusing on Volume,10,STRATEGIZING,None
30237,volunteer,which in all 3D shapes is just (area of base)x height,11,EXPLAINING_CONCEPTUAL,None
30237,volunteer,the only differences are cones and pyramids,12,EXPLAINING_CONCEPTUAL,None
30237,volunteer,which have a different formula,13,EXPLAINING_CONCEPTUAL,None
30237,volunteer,ex. V cylinder = Base x height,14,EXPLAINING_PROCEDURAL,None
30237,volunteer,but V cone = (1/3) Base x height,15,EXPLAINING_PROCEDURAL,None
30237,volunteer,so it's just modified by a factor of 1/3,16,EXPLAINING_PROCEDURAL,None
30237,volunteer,"knowing this, do you have everything you need to solve this problem?",17,PROMPTING_NEXT_STEP,None
30237,student,OOHH I see what you're talking about!,18,None,None
30237,student,so I have to multiply it by 1/3,19,None,None
30237,student,"that was so obvious, idk how I didn't get that TnT",20,None,None
30237,volunteer,all good,21,None,None
30237,volunteer,anything else?,22,None,None
30237,student,mhm here's the next one,23,None,None
30237,volunteer,ok,24,None,None
30237,volunteer,so this one is a question asking for height,25,STRATEGIZING,None
30237,volunteer,and what it gives us is the volume and diameter,26,STRATEGIZING,None
30237,volunteer,"off the top of your head, do you have any suggestions for how we can solve this?",27,PROMPTING_NEXT_STEP,None
30237,volunteer,very good,28,FEEDBACK_CORRECT,None
30237,student,just wanna remember lol,29,None,None
30237,student,thank you,30,None,None
30237,volunteer,"perfect, that's exactly how to go about it",31,FEEDBACK_CORRECT,PRAISING_PROCESSES
30237,student,hm ok so suggestions you said.,32,None,None
30237,student,I know the volume is 225pi so I can plug that in for the volume?,33,None,None
30237,volunteer,yes! great catch,34,FEEDBACK_CORRECT,PRAISING_PROCESSES
30237,student,"the diameter is 10. but we need the radius, so I can divide 10 by 2 which gets me 5 then square 5",35,None,None
30237,student,which is 25,36,None,None
30237,volunteer,perfect,37,FEEDBACK_CORRECT,None
30237,volunteer,very good,38,FEEDBACK_CORRECT,None
30237,student,so do I just multiply all these together and divide them <COURSE>,39,None,None
30237,volunteer,"ideally, we want to isolate ""h"" on one side",40,STRATEGIZING,None
30237,volunteer,so maybe it would be better to divide 225 pi by everything on the right side other than H,41,EXPLAINING_PROCEDURAL,GIVING_HINT
30237,volunteer,but your approach to solving this problem is spot on,42,FEEDBACK_CORRECT,None
30237,student,ah ok let me see,43,None,None
30237,student,putting it in desmos ^^,44,None,None
30237,student,27,45,None,None
30237,volunteer,nice!,46,FEEDBACK_CORRECT,None
30237,student,yippeeee,47,None,None
30237,volunteer,5 big booms,48,RAPPORT_BUILDING,None
30237,student,NOT THE MEME LOL,49,None,None
30237,student,BOOM! BOOM! BOOM! BOOM! BOOM!,50,None,None
30237,student,anyways lol,51,None,None
30237,volunteer,haha ok,52,None,None
30237,volunteer,so this is just volume again,53,STRATEGIZING,None
30237,volunteer,which you've been acing on the past two questions,54,ENCOURAGING,None
30237,student,ok let me see if I can answer it then I'll check back with you ok,55,None,None
30237,volunteer,sounds good,56,None,None
30237,student,904.3,57,None,None
30237,volunteer,yup,58,FEEDBACK_CORRECT,None
30237,volunteer,looks good to me,59,FEEDBACK_CORRECT,None
30237,student,"alright, I'm gonna do this one on my own again and check back with you",60,None,None
30237,volunteer,ok,61,None,None
30237,student,sound good?,62,None,None
30237,student,<PERSON>,63,None,None
30237,student,301,64,None,None
30237,volunteer,nice,65,FEEDBACK_CORRECT,None
30237,student,"I think I can solve this one but yk, again can you check it with me just to be sure",66,None,None
30237,volunteer,yup,67,None,None
30237,volunteer,just lmk once you think you have the answer,68,None,None
30237,volunteer,great job so far,69,PRAISING_PROCESSES,None
30237,student,thank youuuuu,70,None,None
30237,student,hm.,71,None,None
30237,volunteer,how's it going?,72,None,None
